ID,ClientProfitCenterID,BudgetMonth,BudgetYear,Amount
21284,843,8,2024,7043
21285,843,9,2024,15261
21286,843,10,2024,15261
21287,843,11,2024,11739
21288,843,12,2024,4696
21289,843,1,2025,7043
21290,843,2,2025,8217
21291,843,3,2025,8217
21292,843,4,2025,5254
21293,843,5,2025,5614
21294,843,6,2025,6336
21295,843,7,2025,6521
21296,843,8,2025,5966
21297,843,9,2025,5569
21298,843,10,2025,5203
21299,843,11,2025,5458
21300,843,12,2025,2748
21301,843,1,2026,4915
21302,843,2,2026,5228
21303,843,3,2026,6448
21304,854,1,2024,6522
21305,854,2,2024,7609
21306,854,3,2024,7609
21307,854,4,2024,13043
21308,854,5,2024,13043
21309,854,6,2024,13043
21310,854,7,2024,14130
21311,854,8,2024,6522
21312,854,9,2024,14130
21313,854,10,2024,14130
21314,854,11,2024,10870
21315,854,12,2024,4348
21316,854,1,2025,6522
21317,854,2,2025,7609
21318,854,3,2025,7609
21319,854,4,2025,10142
21320,854,5,2025,10837
21321,854,6,2025,12231
21322,854,7,2025,12588
21323,854,8,2025,11517
21324,854,9,2025,10749
21325,854,10,2025,10043
21326,854,11,2025,10536
21327,854,12,2025,5305
21328,854,1,2026,9487
21329,854,2,2026,10091
21330,854,3,2026,12446
21331,844,1,2024,3678
21332,844,2,2024,4291
21333,844,3,2024,4291
21334,844,4,2024,7357
21335,844,5,2024,7357
21336,844,6,2024,7357
21337,844,7,2024,7970
21338,844,8,2024,3678
21339,844,9,2024,7970
21340,844,10,2024,7970
21341,844,11,2024,6130
21342,844,12,2024,2452
21343,844,1,2025,3678
21344,844,2,2025,4291
21345,844,3,2025,4291
21346,844,4,2025,4508
21347,844,5,2025,4817
21348,844,6,2025,5436
21349,844,7,2025,5595
21350,844,8,2025,5119
21351,844,9,2025,4778
21352,844,10,2025,4464
21353,844,11,2025,4683
21354,844,12,2025,2358
21355,844,1,2026,4217
21356,844,2,2026,4485
21357,844,3,2026,5532
21358,825,1,2024,2908
21359,825,2,2024,3393
21360,825,3,2024,3393
21361,825,4,2024,5816
21362,825,5,2024,5816
21363,825,6,2024,5816
21364,825,7,2024,6300
21365,825,8,2024,2908
21366,825,9,2024,6300
21367,825,10,2024,6300
21368,825,11,2024,4847
21369,825,12,2024,1939
21370,825,1,2025,2908
21371,825,2,2025,3393
21372,825,3,2025,3393
21373,825,4,2025,2225
21374,825,5,2025,2377
21375,825,6,2025,2683
21376,825,7,2025,2761
21377,825,8,2025,2526
21378,825,9,2025,2358
21379,825,10,2025,2203
21380,825,11,2025,2311
21381,825,12,2025,1164
21382,825,1,2026,2081
21383,825,2,2026,2213
21384,825,3,2026,2730
21385,839,1,2024,2609
21386,839,2,2024,3043
21387,839,3,2024,3043
21388,839,4,2024,5217
21389,839,5,2024,5217
21390,839,6,2024,5217
21391,839,7,2024,5652
21392,839,8,2024,2609
21393,839,9,2024,5652
21394,839,10,2024,5652
21395,839,11,2024,4348
21396,839,12,2024,1739
21397,839,1,2025,2609
21398,839,2,2025,3043
21399,839,3,2025,3043
21400,839,4,2025,2557
21401,839,5,2025,2732
21402,839,6,2025,3083
21403,839,7,2025,3173
21404,839,8,2025,2903
21405,839,9,2025,2710
21406,839,10,2025,2532
21407,839,11,2025,2656
21408,839,12,2025,1337
21409,839,1,2026,2391
21410,839,2,2026,2544
21411,839,3,2026,3138
21412,817,1,2024,2218
21413,817,2,2024,2588
21414,817,3,2024,2588
21415,817,4,2024,4437
21416,817,5,2024,4437
21417,817,6,2024,4437
21418,817,7,2024,4807
21419,817,8,2024,2218
21420,817,9,2024,4807
21421,817,10,2024,4807
21422,817,11,2024,3697
21423,817,12,2024,1479
21424,817,1,2025,2218
21425,817,2,2025,2588
21426,817,3,2025,2588
21427,817,4,2025,7985
21428,817,5,2025,8532
21429,817,6,2025,9629
21430,817,7,2025,9910
21431,817,8,2025,9067
21432,817,9,2025,8463
21433,817,10,2025,7907
21434,817,11,2025,8294
21435,817,12,2025,4177
21436,817,1,2026,7469
21437,817,2,2026,7945
21438,817,3,2026,9799
21439,828,1,2024,1878
21440,828,2,2024,2191
21441,828,3,2024,2191
21442,828,4,2024,3757
21443,828,5,2024,3757
21444,828,6,2024,3757
21445,828,7,2024,4070
21446,828,8,2024,1878
21447,828,9,2024,4070
21448,828,10,2024,4070
21449,828,11,2024,3130
21450,828,12,2024,1252
21451,828,1,2025,1878
21452,828,2,2025,2191
21453,828,3,2025,2191
21454,828,4,2025,1122
21455,828,5,2025,1199
21456,828,6,2025,1353
21457,828,7,2025,1393
21458,828,8,2025,1274
21459,828,9,2025,1189
21460,828,10,2025,1111
21461,828,11,2025,1166
21462,828,12,2025,587
21463,828,1,2026,1050
21464,828,2,2026,1117
21465,828,3,2026,1377
21466,832,1,2024,1852
21467,832,2,2024,2161
21468,832,3,2024,2161
21469,832,4,2024,3704
21470,832,5,2024,3704
21471,832,6,2024,3704
21472,832,7,2024,4013
21473,832,8,2024,1852
21474,832,9,2024,4013
21475,832,10,2024,4013
21476,832,11,2024,3087
21477,832,12,2024,1235
21478,832,1,2025,1852
21479,832,2,2025,2161
21480,832,3,2025,2161
21481,832,4,2025,2079
21482,832,5,2025,2221
21483,832,6,2025,2507
21484,832,7,2025,2580
21485,832,8,2025,2360
21486,832,9,2025,2203
21487,832,10,2025,2058
21488,832,11,2025,2159
21489,832,12,2025,1087
21490,832,1,2026,1944
21491,832,2,2026,2068
21492,832,3,2026,2551
21493,867,1,2024,1826
21494,867,2,2024,2130
21495,867,3,2024,2130
21496,867,4,2024,3652
21497,867,5,2024,3652
21498,867,6,2024,3652
21499,867,7,2024,3957
21500,867,8,2024,1826
21501,867,9,2024,3957
21502,867,10,2024,3957
21503,867,11,2024,3043
21504,867,12,2024,1217
21505,867,1,2025,1826
21506,867,2,2025,2130
21507,867,3,2025,2130
21508,867,4,2025,1534
21509,867,5,2025,1640
21510,867,6,2025,1850
21511,867,7,2025,1904
21512,867,8,2025,1742
21513,867,9,2025,1626
21514,867,10,2025,1520
21515,867,11,2025,1594
21516,867,12,2025,803
21517,867,1,2026,1435
21518,867,2,2026,1527
21519,867,3,2026,1883
21520,851,1,2024,1565
21521,851,2,2024,1826
21522,851,3,2024,1826
21523,851,4,2024,3130
21524,851,5,2024,3130
21525,851,6,2024,3130
21526,851,7,2024,3391
21527,851,8,2024,1565
21528,851,9,2024,3391
21529,851,10,2024,3391
21530,851,11,2024,2609
21531,851,12,2024,1043
21532,851,1,2025,1565
21533,851,2,2025,1826
21534,851,3,2025,1826
21535,851,4,2025,2760
21536,851,5,2025,2949
21537,851,6,2025,3329
21538,851,7,2025,3426
21539,851,8,2025,3134
21540,851,9,2025,2925
21541,851,10,2025,2733
21542,851,11,2025,2867
21543,851,12,2025,1444
21544,851,1,2026,2582
21545,851,2,2026,2746
21546,851,3,2026,3387
21547,855,1,2024,1565
21548,855,2,2024,1826
21549,855,3,2024,1826
21550,855,4,2024,3130
21551,855,5,2024,3130
21552,855,6,2024,3130
21553,855,7,2024,3391
21554,855,8,2024,1565
21555,855,9,2024,3391
21556,855,10,2024,3391
21557,855,11,2024,2609
21558,855,12,2024,1043
21559,855,1,2025,1565
21560,855,2,2025,1826
21561,855,3,2025,1826
21562,855,4,2025,2352
21563,855,5,2025,2513
21564,855,6,2025,2837
21565,855,7,2025,2919
21566,855,8,2025,2671
21567,855,9,2025,2493
21568,855,10,2025,2329
21569,855,11,2025,2443
21570,855,12,2025,1230
21571,855,1,2026,2200
21572,855,2,2026,2340
21573,855,3,2026,2887
21574,870,1,2024,1565
21575,870,2,2024,1826
21576,870,3,2024,1826
21577,870,4,2024,3130
21578,870,5,2024,3130
21579,870,6,2024,3130
21580,870,7,2024,3391
21581,870,8,2024,1565
21582,870,9,2024,3391
21583,870,10,2024,3391
21584,870,11,2024,2609
21585,870,12,2024,1043
21586,870,1,2025,1565
21587,870,2,2025,1826
21588,870,3,2025,1826
21589,870,4,2025,2016
21590,870,5,2025,2154
21591,870,6,2025,2431
21592,870,7,2025,2502
21593,870,8,2025,2289
21594,870,9,2025,2137
21595,870,10,2025,1996
21596,870,11,2025,2094
21597,870,12,2025,1054
21598,870,1,2026,1886
21599,870,2,2026,2006
21600,870,3,2026,2474
21601,871,1,2024,1539
21602,871,2,2024,1796
21603,871,3,2024,1796
21604,871,4,2024,3078
21605,871,5,2024,3078
21606,871,6,2024,3078
21607,871,7,2024,3335
21608,871,8,2024,1539
21609,871,9,2024,3335
21610,871,10,2024,3335
21611,871,11,2024,2565
21612,871,12,2024,1026
21613,871,1,2025,1539
21614,871,2,2025,1796
21615,871,3,2025,1796
21616,871,4,2025,3150
21617,871,5,2025,3366
21618,871,6,2025,3799
21619,871,7,2025,3910
21620,871,8,2025,3577
21621,871,9,2025,3339
21622,871,10,2025,3119
21623,871,11,2025,3272
21624,871,12,2025,1648
21625,871,1,2026,2947
21626,871,2,2026,3134
21627,871,3,2026,3866
21628,830,1,2024,1409
21629,830,2,2024,1643
21630,830,3,2024,1643
21631,830,4,2024,2817
21632,830,5,2024,2817
21633,830,6,2024,2817
21634,830,7,2024,3052
21635,830,8,2024,1409
21636,830,9,2024,3052
21637,830,10,2024,3052
21638,830,11,2024,2348
21639,830,12,2024,939
21640,830,1,2025,1409
21641,830,2,2025,1643
21642,830,3,2025,1643
21643,830,4,2025,1572
21644,830,5,2025,1680
21645,830,6,2025,1896
21646,830,7,2025,1951
21647,830,8,2025,1785
21648,830,9,2025,1666
21649,830,10,2025,1557
21650,830,11,2025,1633
21651,830,12,2025,822
21652,830,1,2026,1470
21653,830,2,2026,1564
21654,830,3,2026,1929
21655,836,1,2024,1409
21656,836,2,2024,1643
21657,836,3,2024,1643
21658,836,4,2024,2817
21659,836,5,2024,2817
21660,836,6,2024,2817
21661,836,7,2024,3052
21662,836,8,2024,1409
21663,836,9,2024,3052
21664,836,10,2024,3052
21665,836,11,2024,2348
21666,836,12,2024,939
21667,836,1,2025,1409
21668,836,2,2025,1643
21669,836,3,2025,1643
21670,836,4,2025,2337
21671,836,5,2025,2497
21672,836,6,2025,2818
21673,836,7,2025,2900
21674,836,8,2025,2654
21675,836,9,2025,2477
21676,836,10,2025,2314
21677,836,11,2025,2428
21678,836,12,2025,1222
21679,836,1,2026,2186
21680,836,2,2026,2325
21681,836,3,2026,2868
21682,872,1,2024,991
21683,872,2,2024,1157
21684,872,3,2024,1157
21685,872,4,2024,1983
21686,872,5,2024,1983
21687,872,6,2024,1983
21688,872,7,2024,2148
21689,872,8,2024,991
21690,872,9,2024,2148
21691,872,10,2024,2148
21692,872,11,2024,1652
21693,872,12,2024,661
21694,872,1,2025,991
21695,872,2,2025,1157
21696,872,3,2025,1157
21697,872,4,2025,2370
21698,872,5,2025,2532
21699,872,6,2025,2858
21700,872,7,2025,2942
21701,872,8,2025,2691
21702,872,9,2025,2512
21703,872,10,2025,2347
21704,872,11,2025,2462
21705,872,12,2025,1240
21706,872,1,2026,2217
21707,872,2,2026,2358
21708,872,3,2026,2909
21709,850,1,2024,903
21710,850,2,2024,1053
21711,850,3,2024,1053
21712,850,4,2024,1805
21713,850,5,2024,1805
21714,850,6,2024,1805
21715,850,7,2024,1956
21716,850,8,2024,903
21717,850,9,2024,1956
21718,850,10,2024,1956
21719,850,11,2024,1504
21720,850,12,2024,602
21721,850,1,2025,903
21722,850,2,2025,1053
21723,850,3,2025,1053
21724,850,4,2025,1238
21725,850,5,2025,1323
21726,850,6,2025,1493
21727,850,7,2025,1537
21728,850,8,2025,1406
21729,850,9,2025,1313
21730,850,10,2025,1226
21731,850,11,2025,1286
21732,850,12,2025,648
21733,850,1,2026,1158
21734,850,2,2026,1232
21735,850,3,2026,1520
21736,869,1,2024,835
21737,869,2,2024,974
21738,869,3,2024,974
21739,869,4,2024,1670
21740,869,5,2024,1670
21741,869,6,2024,1670
21742,869,7,2024,1809
21743,869,8,2024,835
21744,869,9,2024,1809
21745,869,10,2024,1809
21746,869,11,2024,1391
21747,869,12,2024,557
21748,869,1,2025,835
21749,869,2,2025,974
21750,869,3,2025,974
21751,869,4,2025,1289
21752,869,5,2025,1378
21753,869,6,2025,1555
21754,869,7,2025,1600
21755,869,8,2025,1464
21756,869,9,2025,1366
21757,869,10,2025,1277
21758,869,11,2025,1339
21759,869,12,2025,674
21760,869,1,2026,1206
21761,869,2,2026,1283
21762,869,3,2026,1582
21763,845,1,2024,809
21764,845,2,2024,943
21765,845,3,2024,943
21766,845,4,2024,1617
21767,845,5,2024,1617
21768,845,6,2024,1617
21769,845,7,2024,1752
21770,845,8,2024,809
21771,845,9,2024,1752
21772,845,10,2024,1752
21773,845,11,2024,1348
21774,845,12,2024,539
21775,845,1,2025,809
21776,845,2,2025,943
21777,845,3,2025,943
21778,845,4,2025,2842
21779,845,5,2025,3037
21780,845,6,2025,3427
21781,845,7,2025,3527
21782,845,8,2025,3227
21783,845,9,2025,3012
21784,845,10,2025,2814
21785,845,11,2025,2952
21786,845,12,2025,1487
21787,845,1,2026,2658
21788,845,2,2026,2828
21789,845,3,2026,3488
21790,842,1,2024,746
21791,842,2,2024,870
21792,842,3,2024,870
21793,842,4,2024,1492
21794,842,5,2024,1492
21795,842,6,2024,1492
21796,842,7,2024,1617
21797,842,8,2024,746
21798,842,9,2024,1617
21799,842,10,2024,1617
21800,842,11,2024,1243
21801,842,12,2024,497
21802,842,1,2025,746
21803,842,2,2025,870
21804,842,3,2025,870
21805,842,4,2025,243
21806,842,5,2025,260
21807,842,6,2025,293
21808,842,7,2025,302
21809,842,8,2025,276
21810,842,9,2025,258
21811,842,10,2025,241
21812,842,11,2025,252
21813,842,12,2025,127
21814,842,1,2026,227
21815,842,2,2026,242
21816,842,3,2026,298
21817,849,1,2024,626
21818,849,2,2024,730
21819,849,3,2024,730
21820,849,4,2024,1252
21821,849,5,2024,1252
21822,849,6,2024,1252
21823,849,7,2024,1357
21824,849,8,2024,626
21825,849,9,2024,1357
21826,849,10,2024,1357
21827,849,11,2024,1043
21828,849,12,2024,417
21829,849,1,2025,626
21830,849,2,2025,730
21831,849,3,2025,730
21832,849,4,2025,787
21833,849,5,2025,841
21834,849,6,2025,949
21835,849,7,2025,977
21836,849,8,2025,893
21837,849,9,2025,834
21838,849,10,2025,779
21839,849,11,2025,817
21840,849,12,2025,412
21841,849,1,2026,736
21842,849,2,2026,783
21843,849,3,2026,966
21844,822,1,2024,610
21845,822,2,2024,711
21846,822,3,2024,711
21847,822,4,2024,1220
21848,822,5,2024,1220
21849,822,6,2024,1220
21850,822,7,2024,1321
21851,822,8,2024,610
21852,822,9,2024,1321
21853,822,10,2024,1321
21854,822,11,2024,1016
21855,822,12,2024,407
21856,822,1,2025,610
21857,822,2,2025,711
21858,822,3,2025,711
21859,822,4,2025,0
21860,822,5,2025,0
21861,822,6,2025,0
21862,822,7,2025,0
21863,822,8,2025,0
21864,822,9,2025,0
21865,822,10,2025,0
21866,822,11,2025,0
21867,822,12,2025,0
21868,822,1,2026,0
21869,822,2,2026,0
21870,822,3,2026,0
21871,816,1,2024,574
21872,816,2,2024,670
21873,816,3,2024,670
21874,816,4,2024,1148
21875,816,5,2024,1148
21876,816,6,2024,1148
21877,816,7,2024,1243
21878,816,8,2024,574
21879,816,9,2024,1243
21880,816,10,2024,1243
21881,816,11,2024,957
21882,816,12,2024,383
21883,816,1,2025,574
21884,816,2,2025,670
21885,816,3,2025,670
21886,816,4,2025,616
21887,816,5,2025,659
21888,816,6,2025,743
21889,816,7,2025,765
21890,816,8,2025,700
21891,816,9,2025,653
21892,816,10,2025,610
21893,816,11,2025,640
21894,816,12,2025,322
21895,816,1,2026,577
21896,816,2,2026,613
21897,816,3,2026,756
21898,819,1,2024,531
21899,819,2,2024,620
21900,819,3,2024,620
21901,819,4,2024,1063
21902,819,5,2024,1063
21903,819,6,2024,1063
21904,819,7,2024,1151
21905,819,8,2024,531
21906,819,9,2024,1151
21907,819,10,2024,1151
21908,819,11,2024,886
21909,819,12,2024,354
21910,819,1,2025,531
21911,819,2,2025,620
21912,819,3,2025,620
21913,819,4,2025,1648
21914,819,5,2025,1761
21915,819,6,2025,1987
21916,819,7,2025,2045
21917,819,8,2025,1871
21918,819,9,2025,1746
21919,819,10,2025,1632
21920,819,11,2025,1712
21921,819,12,2025,862
21922,819,1,2026,1541
21923,819,2,2026,1639
21924,819,3,2026,2022
21925,837,1,2024,529
21926,837,2,2024,617
21927,837,3,2024,617
21928,837,4,2024,1057
21929,837,5,2024,1057
21930,837,6,2024,1057
21931,837,7,2024,1145
21932,837,8,2024,529
21933,837,9,2024,1145
21934,837,10,2024,1145
21935,837,11,2024,881
21936,837,12,2024,352
21937,837,1,2025,529
21938,837,2,2025,617
21939,837,3,2025,617
21940,837,4,2025,1014
21941,837,5,2025,1083
21942,837,6,2025,1223
21943,837,7,2025,1258
21944,837,8,2025,1151
21945,837,9,2025,1075
21946,837,10,2025,1004
21947,837,11,2025,1053
21948,837,12,2025,530
21949,837,1,2026,948
21950,837,2,2026,1009
21951,837,3,2026,1244
21952,862,1,2024,476
21953,862,2,2024,555
21954,862,3,2024,555
21955,862,4,2024,952
21956,862,5,2024,952
21957,862,6,2024,952
21958,862,7,2024,1031
21959,862,8,2024,476
21960,862,9,2024,1031
21961,862,10,2024,1031
21962,862,11,2024,793
21963,862,12,2024,317
21964,862,1,2025,476
21965,862,2,2025,555
21966,862,3,2025,555
21967,862,4,2025,0
21968,862,5,2025,0
21969,862,6,2025,0
21970,862,7,2025,0
21971,862,8,2025,0
21972,862,9,2025,0
21973,862,10,2025,0
21974,862,11,2025,0
21975,862,12,2025,0
21976,862,1,2026,0
21977,862,2,2026,0
21978,862,3,2026,0
21979,814,1,2024,470
21980,814,2,2024,548
21981,814,3,2024,548
21982,814,4,2024,939
21983,814,5,2024,939
21984,814,6,2024,939
21985,814,7,2024,1017
21986,814,8,2024,470
21987,814,9,2024,1017
21988,814,10,2024,1017
21989,814,11,2024,783
21990,814,12,2024,313
21991,814,1,2025,470
21992,814,2,2025,548
21993,814,3,2025,548
21994,814,4,2025,909
21995,814,5,2025,971
21996,814,6,2025,1096
21997,814,7,2025,1128
21998,814,8,2025,1032
21999,814,9,2025,963
22000,814,10,2025,900
22001,814,11,2025,944
22002,814,12,2025,475
22003,814,1,2026,850
22004,814,2,2026,904
22005,814,3,2026,1116
22006,861,1,2024,365
22007,861,2,2024,426
22008,861,3,2024,426
22009,861,4,2024,730
22010,861,5,2024,730
22011,861,6,2024,730
22012,861,7,2024,791
22013,861,8,2024,365
22014,861,9,2024,791
22015,861,10,2024,791
22016,861,11,2024,609
22017,861,12,2024,243
22018,861,1,2025,365
22019,861,2,2025,426
22020,861,3,2025,426
22021,861,4,2025,1256
22022,861,5,2025,1342
22023,861,6,2025,1515
22024,861,7,2025,1559
22025,861,8,2025,1427
22026,861,9,2025,1331
22027,861,10,2025,1244
22028,861,11,2025,1305
22029,861,12,2025,657
22030,861,1,2026,1175
22031,861,2,2026,1250
22032,861,3,2026,1542
22033,826,1,2024,150
22034,826,2,2024,175
22035,826,3,2024,175
22036,826,4,2024,301
22037,826,5,2024,301
22038,826,6,2024,301
22039,826,7,2024,326
22040,826,8,2024,150
22041,826,9,2024,326
22042,826,10,2024,326
22043,826,11,2024,250
22044,826,12,2024,100
22045,826,1,2025,150
22046,826,2,2025,175
22047,826,3,2025,175
22048,826,4,2025,290
22049,826,5,2025,310
22050,826,6,2025,350
22051,826,7,2025,360
22052,826,8,2025,330
22053,826,9,2025,308
22054,826,10,2025,288
22055,826,11,2025,302
22056,826,12,2025,152
22057,826,1,2026,272
22058,826,2,2026,289
22059,826,3,2026,356
22060,856,1,2024,105
22061,856,2,2024,123
22062,856,3,2024,123
22063,856,4,2024,211
22064,856,5,2024,211
22065,856,6,2024,211
22066,856,7,2024,228
22067,856,8,2024,105
22068,856,9,2024,228
22069,856,10,2024,228
22070,856,11,2024,175
22071,856,12,2024,70
22072,856,1,2025,105
22073,856,2,2025,123
22074,856,3,2025,123
22075,856,4,2025,0
22076,856,5,2025,0
22077,856,6,2025,0
22078,856,7,2025,0
22079,856,8,2025,0
22080,856,9,2025,0
22081,856,10,2025,0
22082,856,11,2025,0
22083,856,12,2025,0
22084,856,1,2026,0
22085,856,2,2026,0
22086,856,3,2026,0
22087,866,1,2024,104
22088,866,2,2024,122
22089,866,3,2024,122
22090,866,4,2024,209
22091,866,5,2024,209
22092,866,6,2024,209
22093,866,7,2024,226
22094,866,8,2024,104
22095,866,9,2024,226
22096,866,10,2024,226
22097,866,11,2024,174
22098,866,12,2024,70
22099,866,1,2025,104
22100,866,2,2025,122
22101,866,3,2025,122
22102,866,4,2025,196
22103,866,5,2025,209
22104,866,6,2025,236
22105,866,7,2025,243
22106,866,8,2025,222
22107,866,9,2025,207
22108,866,10,2025,194
22109,866,11,2025,203
22110,866,12,2025,102
22111,866,1,2026,183
22112,866,2,2026,195
22113,866,3,2026,240
22114,858,1,2024,87
22115,858,2,2024,102
22116,858,3,2024,102
22117,858,4,2024,174
22118,858,5,2024,174
22119,858,6,2024,174
22120,858,7,2024,189
22121,858,8,2024,87
22122,858,9,2024,189
22123,858,10,2024,189
22124,858,11,2024,145
22125,858,12,2024,58
22126,858,1,2025,87
22127,858,2,2025,102
22128,858,3,2025,102
22129,858,4,2025,21
22130,858,5,2025,22
22131,858,6,2025,25
22132,858,7,2025,26
22133,858,8,2025,24
22134,858,9,2025,22
22135,858,10,2025,21
22136,858,11,2025,22
22137,858,12,2025,11
22138,858,1,2026,20
22139,858,2,2026,21
22140,858,3,2026,26
22141,847,1,2024,83
22142,847,2,2024,97
22143,847,3,2024,97
22144,847,4,2024,167
22145,847,5,2024,167
22146,847,6,2024,167
22147,847,7,2024,181
22148,847,8,2024,83
22149,847,9,2024,181
22150,847,10,2024,181
22151,847,11,2024,139
22152,847,12,2024,56
22153,847,1,2025,83
22154,847,2,2025,97
22155,847,3,2025,97
22156,847,4,2025,354
22157,847,5,2025,378
22158,847,6,2025,426
22159,847,7,2025,439
22160,847,8,2025,401
22161,847,9,2025,375
22162,847,10,2025,350
22163,847,11,2025,367
22164,847,12,2025,185
22165,847,1,2026,331
22166,847,2,2026,352
22167,847,3,2026,434
22168,848,1,2024,78
22169,848,2,2024,91
22170,848,3,2024,91
22171,848,4,2024,157
22172,848,5,2024,157
22173,848,6,2024,157
22174,848,7,2024,170
22175,848,8,2024,78
22176,848,9,2024,170
22177,848,10,2024,170
22178,848,11,2024,130
22179,848,12,2024,52
22180,848,1,2025,78
22181,848,2,2025,91
22182,848,3,2025,91
22183,848,4,2025,379
22184,848,5,2025,405
22185,848,6,2025,457
22186,848,7,2025,470
22187,848,8,2025,430
22188,848,9,2025,401
22189,848,10,2025,375
22190,848,11,2025,393
22191,848,12,2025,198
22192,848,1,2026,354
22193,848,2,2026,377
22194,848,3,2026,465
22195,829,1,2024,60
22196,829,2,2024,70
22197,829,3,2024,70
22198,829,4,2024,120
22199,829,5,2024,120
22200,829,6,2024,120
22201,829,7,2024,130
22202,829,8,2024,60
22203,829,9,2024,130
22204,829,10,2024,130
22205,829,11,2024,100
22206,829,12,2024,40
22207,829,1,2025,60
22208,829,2,2025,70
22209,829,3,2025,70
22210,829,4,2025,0
22211,829,5,2025,0
22212,829,6,2025,0
22213,829,7,2025,0
22214,829,8,2025,0
22215,829,9,2025,0
22216,829,10,2025,0
22217,829,11,2025,0
22218,829,12,2025,0
22219,829,1,2026,0
22220,829,2,2026,0
22221,829,3,2026,0
22222,852,1,2024,31
22223,852,2,2024,37
22224,852,3,2024,37
22225,852,4,2024,63
22226,852,5,2024,63
22227,852,6,2024,63
22228,852,7,2024,68
22229,852,8,2024,31
22230,852,9,2024,68
22231,852,10,2024,68
22232,852,11,2024,52
22233,852,12,2024,21
22234,852,1,2025,31
22235,852,2,2025,37
22236,852,3,2025,37
22237,852,4,2025,75
22238,852,5,2025,80
22239,852,6,2025,91
22240,852,7,2025,93
22241,852,8,2025,85
22242,852,9,2025,80
22243,852,10,2025,75
22244,852,11,2025,78
22245,852,12,2025,39
22246,852,1,2026,70
22247,852,2,2026,75
22248,852,3,2026,92
22249,859,1,2024,17
22250,859,2,2024,20
22251,859,3,2024,20
22252,859,4,2024,35
22253,859,5,2024,35
22254,859,6,2024,35
22255,859,7,2024,37
22256,859,8,2024,17
22257,859,9,2024,37
22258,859,10,2024,37
22259,859,11,2024,29
22260,859,12,2024,12
22261,859,1,2025,17
22262,859,2,2025,20
22263,859,3,2025,20
22264,859,4,2025,0
22265,859,5,2025,0
22266,859,6,2025,0
22267,859,7,2025,0
22268,859,8,2025,0
22269,859,9,2025,0
22270,859,10,2025,0
22271,859,11,2025,0
22272,859,12,2025,0
22273,859,1,2026,0
22274,859,2,2026,0
22275,859,3,2026,0
22276,833,1,2024,14
22277,833,2,2024,16
22278,833,3,2024,16
22279,833,4,2024,28
22280,833,5,2024,28
22281,833,6,2024,28
22282,833,7,2024,31
22283,833,8,2024,14
22284,833,9,2024,31
22285,833,10,2024,31
22286,833,11,2024,23
22287,833,12,2024,9
22288,833,1,2025,14
22289,833,2,2025,16
22290,833,3,2025,16
22291,833,4,2025,0
22292,833,5,2025,0
22293,833,6,2025,0
22294,833,7,2025,0
22295,833,8,2025,0
22296,833,9,2025,0
22297,833,10,2025,0
22298,833,11,2025,0
22299,833,12,2025,0
22300,833,1,2026,0
22301,833,2,2026,0
22302,833,3,2026,0
22303,812,1,2024,9
22304,812,2,2024,10
22305,812,3,2024,10
22306,812,4,2024,18
22307,812,5,2024,18
22308,812,6,2024,18
22309,812,7,2024,19
22310,812,8,2024,9
22311,812,9,2024,19
22312,812,10,2024,19
22313,812,11,2024,15
22314,812,12,2024,6
22315,812,1,2025,9
22316,812,2,2025,10
22317,812,3,2025,10
22318,812,4,2025,0
22319,812,5,2025,0
22320,812,6,2025,0
22321,812,7,2025,0
22322,812,8,2025,0
22323,812,9,2025,0
22324,812,10,2025,0
22325,812,11,2025,0
22326,812,12,2025,0
22327,812,1,2026,0
22328,812,2,2026,0
22329,812,3,2026,0
22330,835,1,2024,7
22331,835,2,2024,9
22332,835,3,2024,9
22333,835,4,2024,15
22334,835,5,2024,15
22335,835,6,2024,15
22336,835,7,2024,16
22337,835,8,2024,7
22338,835,9,2024,16
22339,835,10,2024,16
22340,835,11,2024,12
22341,835,12,2024,5
22342,835,1,2025,7
22343,835,2,2025,9
22344,835,3,2025,9
22345,835,4,2025,0
22346,835,5,2025,0
22347,835,6,2025,0
22348,835,7,2025,0
22349,835,8,2025,0
22350,835,9,2025,0
22351,835,10,2025,0
22352,835,11,2025,0
22353,835,12,2025,0
22354,835,1,2026,0
22355,835,2,2026,0
22356,835,3,2026,0
22357,815,1,2024,0
22358,815,2,2024,0
22359,815,3,2024,0
22360,815,4,2024,0
22361,815,5,2024,0
22362,815,6,2024,0
22363,815,7,2024,0
22364,815,8,2024,0
22365,815,9,2024,0
22366,815,10,2024,0
22367,815,11,2024,0
22368,815,12,2024,0
22369,815,1,2025,0
22370,815,2,2025,0
22371,815,3,2025,0
22372,815,4,2025,266
22373,815,5,2025,285
22374,815,6,2025,321
22375,815,7,2025,331
22376,815,8,2025,303
22377,815,9,2025,282
22378,815,10,2025,264
22379,815,11,2025,277
22380,815,12,2025,139
22381,815,1,2026,249
22382,815,2,2026,265
22383,815,3,2026,327
22384,857,1,2024,0
22385,857,2,2024,0
22386,857,3,2024,0
22387,857,4,2024,0
22388,857,5,2024,0
22389,857,6,2024,0
22390,857,7,2024,0
22391,857,8,2024,0
22392,857,9,2024,0
22393,857,10,2024,0
22394,857,11,2024,0
22395,857,12,2024,0
22396,857,1,2025,0
22397,857,2,2025,0
22398,857,3,2025,0
22399,857,4,2025,0
22400,857,5,2025,0
